Code AGB,Code CIQUAL,Groupe d'aliment,Sous-groupe d'aliment,Nom du Produit en Français,LCI Name,code saison (0 : hors saison ; 1 : de saison ; 2 : mix de consommation FR),code avion (1 : par avion),Livraison,Matériau d'emballage,Préparation,DQR - Note de qualité de la donnée (1 excellente ; 5 très faible),Score unique EF (mPt/kg de produit),Changement climatique (kg CO2 eq/kg de produit),Appauvrissement de la couche d'ozone (E-06 kg CVC11 eq/kg de produit),Rayonnements ionisants (kBq U-235 eq/kg de produit),Formation photochimique d'ozone (E-03 kg NMVOC eq/kg de produit),Particules (E-06 disease inc./kg de produit),Acidification terrestre et eaux douces (mol H+ eq/kg de produit),Eutrophisation terreste (mol N eq/kg de produit),Eutrophisation eaux douces (E-03 kg P eq/kg de produit),Eutrophisation marine (E-03 kg N eq/kg de produit),Utilisation du sol (Pt/kg de produit),Écotoxicité pour écosystèmes aquatiques d'eau douce (CTUe/kg de produit),Épuisement des ressources eau (m3 depriv./kg de produit),Épuisement des ressources énergétiques (MJ/kg de produit),Épuisement des ressources minéraux (E-06 kg Sb eq/kg de produit)
15038,15038,"fruits, légumes, légumineuses et oléagineux",fruits à coque et graines oléagineuses,"Sésame, grillé, graine décortiquée","Sesame seed, grilled, husked",2,0,Ambiant (long),LPDE,Pas de préparation,4.40,1.06,6.06,0.60,0.74,28.66,0.82,0.12,0.51,3.16,85.42,1113.29,72.11,3.54,60.67,23.68
18017,18017,boissons,boissons sans alcool,"Sirop à diluer, sucré","Syrup, with sugar (to be diluted)",2,0,Ambiant (moyenne),Verre,Pas de préparation,2.63,0.16,1.06,0.15,0.17,4.15,0.15,0.02,0.05,0.23,4.20,27.48,32.00,2.54,15.65,3.19
20919,20919,aides culinaires et ingrédients divers,ingrédients divers,Sirop léger pour fruits appertisés au sirop,Light syrup for canned fruits in syrup,2,0,Ambiant (long),Verre,Pas de préparation,3.38,0.09,0.76,0.13,0.20,2.79,0.09,0.01,0.02,0.14,1.45,11.24,14.25,0.51,13.31,2.00
20918,20918,aides culinaires et ingrédients divers,ingrédients divers,Sirop pour fruits appertisés au sirop,Syrup for canned fruits in syrup,2,0,Ambiant (long),Verre,Pas de préparation,2.99,0.09,0.76,0.13,0.20,2.79,0.09,0.01,0.02,0.14,1.45,11.24,14.25,0.51,13.31,2.00
2500,2500,boissons,boissons sans alcool,Smoothie,Smoothie,2,0,Glacé,HPDE,Réfrigéré chez le consommateur,3.07,0.11,0.68,0.14,0.72,2.42,0.04,0.01,0.02,0.12,2.24,10.16,18.78,2.08,23.94,2.34
12356,12356,lait et produits laitiers,fromages,Snack pour enfants à base de fromage fondu et de gressins,"Processed cheese snack w breadsticks, for children",2,0,Glacé,PP,Pas de préparation,1.87,0.53,5.21,0.31,1.15,9.48,0.42,0.06,0.25,0.69,18.03,268.76,81.70,2.11,41.92,4.45
20901,20901,"fruits, légumes, légumineuses et oléagineux",fruits à coque et graines oléagineuses,"Soja, graine entière","Soybean, whole grain",2,0,Ambiant (long),LPDE,Pas de préparation,3.42,0.21,3.89,0.11,0.27,5.22,0.04,0.01,0.02,0.46,10.60,162.30,34.47,0.43,15.55,2.13
26200,26200,"viandes, œufs, poissons",poissons crus,"Sole tropicale ou Sole langue, crue","Tonguesole, raw",2,0,Glacé,PS,Pas de préparation,3.64,1.31,6.79,1.40,0.62,119.19,1.20,0.17,0.45,0.73,41.63,17.00,75.19,1.03,100.53,211.33
26061,26061,"viandes, œufs, poissons",poissons cuits,"Sole, bouillie/cuite à l'eau","Common sole, boiled/cooked in water",2,0,Glacé,PP,Four,3.52,1.63,8.25,1.76,1.44,145.55,1.46,0.21,0.55,0.95,50.92,21.18,94.86,1.27,136.42,258.66
26058,26058,"viandes, œufs, poissons",poissons crus,"Sole, crue","Common sole, raw",2,0,Glacé,PS,Pas de préparation,3.64,1.31,6.79,1.40,0.62,119.19,1.20,0.17,0.45,0.73,41.63,17.00,75.19,1.03,100.53,211.33
26059,26059,"viandes, œufs, poissons",poissons cuits,"Sole, cuite à la vapeur","Common sole, steamed",2,0,Glacé,PP,Four,3.52,1.63,8.25,1.76,1.44,145.55,1.46,0.21,0.55,0.95,50.92,21.18,94.86,1.27,136.42,258.66
26062,26062,"viandes, œufs, poissons",poissons cuits,"Sole, frite","Common sole, fried",2,0,Glacé,PP,Poêle,3.52,1.60,8.29,1.72,0.92,145.55,1.46,0.21,0.55,0.92,51.12,23.71,93.45,1.16,126.39,258.30
26248,26248,"viandes, œufs, poissons",poissons cuits,"Sole, poêlée","Common sole, grilled",2,0,Glacé,PP,Four,3.52,1.63,8.25,1.76,1.44,145.55,1.46,0.21,0.55,0.95,50.92,21.18,94.86,1.27,136.42,258.66
26060,26060,"viandes, œufs, poissons",poissons cuits,"Sole, rôtie/cuite au four","Common sole, roasted/baked",2,0,Glacé,PP,Pas de préparation,3.64,1.31,6.71,1.40,0.67,119.06,1.19,0.17,0.45,0.74,41.62,17.10,75.05,0.94,101.09,211.38
9640,9640,aides culinaires et ingrédients divers,ingrédients divers,Son d'avoine,Oat bran,2,0,Ambiant (long),Carton,Pas de préparation,3.97,0.14,0.71,0.10,0.37,2.25,0.07,0.01,0.03,0.44,26.61,94.68,28.96,0.50,13.21,2.03
9621,9621,aides culinaires et ingrédients divers,ingrédients divers,Son de blé,Wheat bran,2,0,Ambiant (long),Carton,Pas de préparation,2.68,0.08,0.56,0.10,0.43,1.60,0.04,0.00,0.02,0.18,3.16,38.05,28.13,0.31,14.74,1.17
9641,9641,aides culinaires et ingrédients divers,ingrédients divers,Son de maïs,Maize/corn bran,2,0,Ambiant (long),Carton,Pas de préparation,3.09,0.10,0.41,0.09,0.39,1.61,0.04,0.00,0.01,0.19,3.12,57.42,22.59,2.49,12.63,1.27
9643,9643,aides culinaires et ingrédients divers,ingrédients divers,Son de riz,Rice bran,2,0,Ambiant (long),Carton,Pas de préparation,3.27,0.18,1.17,0.13,0.38,3.98,0.08,0.01,0.04,0.22,4.58,44.15,34.00,6.92,16.60,2.17
31013,31013,glaces et sorbets,sorbets,"Sorbet, bâtonnet","Sorbet, on stick",2,0,Congelé,LPDE,Pas de préparation,3.16,0.47,1.09,2.03,0.97,3.39,0.13,0.01,0.03,0.26,3.37,21.84,590.92,5.90,33.20,11.54
39524,39524,glaces et sorbets,sorbets,"Sorbet, en bac","Sorbet, in box",2,0,Congelé,PP,Pas de préparation,3.16,0.46,1.03,2.03,1.00,3.18,0.13,0.01,0.03,0.24,3.32,20.93,590.67,5.77,33.05,11.50
9360,9360,produits céréaliers,"pâtes, riz et céréales","Sorgho entier, cru","Sorghum, whole, raw",2,0,Ambiant (long),LPDE,Pas de préparation ,3.45,0.12,0.73,0.08,0.25,2.32,0.05,0.01,0.02,0.27,3.88,46.23,21.01,4.38,14.42,1.90
25020,25020,entrées et plats composés,plats composés,Soufflé au fromage,Cheese soufflé,2,0,Glacé,Carton,Micro onde ,1.78,0.37,2.81,0.25,0.99,6.36,0.32,0.04,0.19,0.49,11.77,164.13,70.90,1.93,31.83,3.38
25913,25913,entrées et plats composés,soupes,"Soupe à la carotte, préemballée à réchauffer","Soup, carrots, prepacked, to be reheated",2,0,Ambiant (long),Carton,Micro onde ,2.42,0.09,0.44,0.12,0.71,1.34,0.03,0.00,0.01,0.13,1.77,15.58,30.07,1.10,19.51,1.76
25949,25949,entrées et plats composés,soupes,"Soupe à la tomate et aux vermicelles, déshydratée reconstituée","Soup, tomato and vermicelli, dehydrated and reconstituted",2,0,Ambiant (long),Carton,Cuisson à l'eau,2.83,0.14,0.46,0.19,1.79,1.42,0.04,0.00,0.02,0.15,2.19,10.07,20.02,1.60,41.16,2.85
25933,25933,entrées et plats composés,soupes,"Soupe à la tomate et aux vermicelles, préemballée à réchauffer","Soup, tomatoes and vermicelli, prepacked, to be reheated",2,0,Ambiant (long),Carton,Micro onde ,2.65,0.11,0.56,0.13,0.74,1.72,0.04,0.00,0.02,0.16,2.28,14.89,28.83,1.47,21.49,3.15
25935,25935,entrées et plats composés,soupes,"Soupe à la tomate, déshydratée reconstituée","Soup, tomatoes, dehydrated and reconstituted",2,0,Ambiant (long),Carton,Cuisson à l'eau,2.83,0.10,0.31,0.17,1.76,0.84,0.02,0.00,0.01,0.10,1.13,2.15,12.01,0.72,38.87,1.34
25914,25914,entrées et plats composés,soupes,"Soupe à la tomate, préemballée à réchauffer","Soup, tomatoes, prepacked, to be reheated",2,0,Ambiant (long),Carton,Micro onde ,2.59,0.07,0.41,0.11,0.71,1.14,0.03,0.00,0.01,0.11,1.21,6.96,20.82,0.59,19.20,1.65
25928,25928,entrées et plats composés,soupes,"Soupe à la volaille et aux légumes, déshydratée reconstituée","Soup, chicken and vegetables, dehydrated and reconstituted",2,0,Ambiant (long),Carton,Cuisson à l'eau,2.89,0.01,0.02,0.01,0.09,0.06,0.00,0.00,0.00,0.01,0.03,0.35,1.25,0.06,2.03,0.11
25901,25901,entrées et plats composés,soupes,"Soupe à la volaille et aux légumes, préemballée à réchauffer","Soup, chicken and vegetables, prepacked, to be reheated",2,0,Ambiant (long),Carton,Cuisson à l'eau,3.31,0.01,0.02,0.01,0.09,0.06,0.00,0.00,0.00,0.01,0.03,0.35,1.25,0.06,2.03,0.11
25950,25950,entrées et plats composés,soupes,"Soupe à la volaille et aux vermicelles, déshydratée reconstituée","Soup, chicken and vermicelli, dehydrated and reconstituted",2,0,Ambiant (long),Carton,Cuisson à l'eau,2.94,0.19,0.80,0.22,1.84,2.61,0.08,0.01,0.05,0.23,4.20,33.46,32.99,2.52,44.49,3.15
25908,25908,entrées et plats composés,soupes,"Soupe à la volaille et aux vermicelles, préemballée à réchauffer","Soup, chicken and vermicelli, prepacked, to be reheated",2,0,Ambiant (long),Carton,Micro onde ,2.45,0.16,0.90,0.16,0.78,2.91,0.09,0.01,0.05,0.24,4.29,38.28,41.81,2.39,24.82,3.46
25942,25942,entrées et plats composés,soupes,"Soupe à l'oignon, déshydratée reconstituée","Soup, onions, dehydrated and reconstituted",2,0,Ambiant (long),Carton,Cuisson à l'eau,2.50,0.15,0.75,0.19,1.80,1.63,0.06,0.01,0.03,0.16,3.22,34.58,19.29,1.01,40.46,1.18
25910,25910,entrées et plats composés,soupes,"Soupe à l'oignon, préemballée à réchauffer","Soup, onions, prepacked, to be reheated",2,0,Ambiant (long),Carton,Micro onde ,2.01,0.12,0.85,0.13,0.75,1.93,0.06,0.01,0.03,0.17,3.31,39.40,28.10,0.88,20.79,1.48
